Kiss It Better,Rihanna," Kiss it, kiss it better, baby Kiss it, kiss it better, baby  Been waitin' on that sunshine, boy I think I need that back Can't do it like that No one else gon' get it like that So why argue? You yell, but cha take me back Who cares, when it feels like crack? Boy, ya know that you always do it right  Man, fuck yo pride Just take it on back, boy, take it on back, boy Take it back all night Just take it on back, take it on back Mmm, do what cha gotta do, keep me up all night Hurtin' vibe, man, it hurts inside when I look you in yo eye  What are you willing to do? Oh, tell me what you’re willing to do  Oh, what are you willing to do? Oh, tell me what you’re willing to do   Been waitin' on that sunshine, boy I think I need that back Can't do it like that No one else gon' get it like that So why argue? You here, here to take me back Who cares, when it feels like crack? Boy, ya know that you always do it right  Man, fuck yo pride Just take it on back, boy, take it on back, boy Take it back all night Just take it on back, take it on back Mmm, do what cha gotta do, keep me up all night Hurtin' vibe, man, it hurts inside when I look you in yo eye  What are you willing to do? Oh, tell me what you’re willing to do  Oh, what are you willing to do? Oh, tell me what you’re willing to do   I’ve been waitin' up all night Baby tell me what’s wrong? You're gonna make it right, make it all night long I’ve been waiting up all night Baby, tell me, what’s wrong? Going to make it right, make it all night long  Man, fuck yo pride Just take it on back, boy, take it on back, boy Take it back all night Just take it on back, take it on back Mmm, do what cha gotta do, keep me up all night Hurtin' vibe, man, it hurts inside when I look you in yo eye  What are you willing to do? Oh, tell me what you’re willing to do  Oh, what are you willing to do? Oh, tell me what you’re willing to do  What are you willing to do? Oh, tell me what you’re willing to do  Oh, what are you willing to do? Oh, tell me what you’re willing to do   Kiss it, kiss it better, baby Kiss it, kiss it better, baby",y
Love on the Brain,Rihanna," And you got me like, ""Oh, what you want from me?""  And I tried to buy your pretty heart, but the price too high Baby you got me like ""Oh"" You love when I fall apart  So you can put me together and throw me against the wall  Baby you got me like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii Don't you stop loving me  Don't quit loving me  Just start loving me  Owwwwww  And babe I’m fist-fighting with fire Just to get close to you Can we burn something babe And I run for miles just to get a taste Must be love on the brain That’s got me feeling this way It beats me black and blue but it fucks me so good And I can’t get enough Must be love on the brain yeah And it keeps cursing my name No matter what I do I’m no good without you And I can’t get enough Must be love on the..... brain  Baby keep loving me Just love me Yeah, just love me All you need to do is love me, yeah Got me like, ah-ha-ha-owww I’m tired of being played like a violin What do I gotta do to get in your motherfuckin’ heart? Baby like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii  Baby you got me like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii Don't you stop loving me  Don't quit loving me  Just start loving me  Ooooooohhh  And babe I’m fist-fighting with fire Just to get close to you Can we burn something babe And I run for miles just to get a taste Must be love on the brain That’s got me feeling this way It beats me black and blue but it fucks me so good And I can’t get enough Must be love on the brain yeah And it keeps cursing my name No matter what I do I’m no good without you And I can’t get enough Must be love on the.... brain ",y
Loveeeeeee Song,Rihanna," Ain't nothin wrong with it... I don't wanna give you the wrong impression I need love and affection And I hope I'm not sounding too desperate I need love and affection Love Love Love Love and affection Love Love L-o-v-e and affection  Oh baby I'm not asking for the world maybe You can give me what I want baby Come hold me tight and when I'm drowning save me Give it to me on a daily If I'm your girl say my name, boy Let me know I'm in control We both grown so how we feel we can let it show I won't play around I-i-i wanna lay you down I-i-i need you now I-i-i need you now ohhhhh  I don't wanna give you the wrong impression I need love and affection And I hope I'm not sounding too desperate I need love and affection Love Love Love Love and affection Love Love L-o-v-e and affection  Boy lately you've been stingy with your time Got me wondering I'm wondering If I'm on your mind Boy I just wanna be in your possession Saying I'm the one you want So come express it Don't slip don't slip Cause a nigga' might push up on it Don't really wanna lose this moment Why window shop When you own this Don't put it down Don't fuck around I want you now I want you know ohhhhh  I don't wanna give you the wrong impression I need love and affection And I hope I'm not sounding too desperate I need love and affection Love Love Love Love and affection Love Love L-o-v-e and affection  Can you love me for poor I'm searching for my soul Who ever turned you cold You need to let him know I can work miracles I'll work your physical And when I love you close You can feel my heart Beating through my clothes  I don't wanna give you the wrong impression I need love and affection And I hope I'm not sounding too desperate I need love and affection Love Love Love Love and affection Love Love L-o-v-e and affection",y
Man Down,Rihanna," I didn't mean to end his life, I know it wasn't right I can't even sleep at night, can't get it off my mind I need to get out of sight 'fore I end up behind bars What started out as a simple altercation Turned into a real sticky situation Me just thinking on the time that I'm facing Makes me wanna cry  Cause I didn't mean to hurt him Coulda been somebody's son And I took his heart when I pulled out that gun Rum bum bum bum, rum bum bum bum, rum bum bum bum Man Down! Rum bum bum bum, rum bum bum bum, rum bum bum bum Man Down!  Oh, mama, mama, mama I just shot a man down In central station, in front of a big ol' crowd Oh, why? Oh, why? Oh, mama, mama, mama I just shot a man down In central station  It's a 22, I call her Peggy Sue When she fits right down in my shoes Whatchu expect me to do? If you're playing me for a fool, I will lose my cool And reach for my fire arm I didn't mean to lay him down But its too late to turn back now Don't know what I was thinking, now he's no longer living So I'm bout to leave town, aye uh  Cause I didn't mean to hurt him Could've been somebody's son And I took his heart when I pulled out that gun Rum bum bum bum, rum bum bum bum, rum bum bum bum Man Down! Rum bum bum bum, rum bum bum bum, rum bum bum bum Man Down!  Oh, mama, mama, mama I just shot a man down In central station, in front of a big ol' crowd Oh, why? Oh, why? Oh mama, mama, mama I just shot a man down  In central station  Look, I'd never thought I'd do it Never thought I'd do it Never thought I'd do it! Oh gosh, what ever happened to me Ever happened to me, ever happened to me? Why did I pull the trigger Pull the trigger, pull the trigger? Boom! And end a nigga, end a nigga life so soon? When mi pull the trigger, pull the trigger, pull it pon' you Somebody tell me what I'm gonna, what I'm gonna do? Ehh Rum bum bum bum, rum bum bum bum, rum bum bum bum Mi say wah man down  Rum bum bum bum, rum bum bum bum, rum bum bum bum When mi went downtown Cause now I'mma criminal, criminal, criminal Oh lord a mercy, now I am a criminal Man Down Tell the judge please gimme minimal Run out a town none a dem cah see mi now  Oh, mama, mama, mama I just shot a man down In central station, in front of a big ol' crowd Oh, why? Oh, why? Oh, mama, mama, mama I just shot a man down In central station",y
Needed Me,Rihanna," Mustard on the beat ho!  I was good on my own That's the way it was That's the way it was You was good on the low For a faded fuck On some faded love Shit, what the fuck you complaining for? Feeling jaded, huh? Used to trip off that shit I was kickin' to you Had some fun on the run though I'll give it to you  But baby, don't get it twisted You was just another nigga on the hit list Tryna fix your inner issues with a bad bitch Didn't they tell you that I was a savage? Fuck ya white horse and ya carriage Bet you never could imagine Never told you you could have it  You needed me Oooh, you needed me To feel a little more, and give a little less Know you hate to confess But baby ooo, you needed me  You been rollin' around, shit I'm rollin' up Light and roll it up Break it down, like a pound, shit was never us Shit was never us That's the real, on the real, are you serious? How you feel, how you feel? Used to trip off that shit I was kickin' to ya Had some fun on the run though, I give it to ya  But baby, don't get it twisted You was just another nigga on the hit list Tryna fix your inner issues with a bad bitch Didn't they tell you that I was a savage? Fuck ya white horse and ya carriage Bet you never could imagine Never told you you could have it  You needed me Oooh, you needed me To feel a little more, and give a little less Know you hate to confess But baby ooo, you needed me",y
Only Girl (In The World),Rihanna," La la la la La la la la La la la la La la la la  I want you to love me, like I'm a hot ride Be thinkin' of me, doin' what you like So boy, forget about the world ’Cause it's gon' be me and you tonight I wanna make you beg for it Then I'mma make you swallow your pride Oooohhh  Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world... Like I'm the only one that's in command ’Cause I'm the only one who understands How to make you feel like a man, yeah Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only one...  Want you to take it like a thief in the night Hold me like a pillow, make me feel right Baby, I'll tell you all my secrets that I'm keepin', you can come inside And when you enter, you ain't leavin', be my prisoner for the night Oooohhh  Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world... Like I'm the only one that's in command ’Cause I'm the only one who understands How to make you feel like a man, yeah Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only one...  Take me for a ride, ride Oh baby, take me high, high Let me make you rise, rise Oh make it last all night, night Take me for a ride, ride Oh baby, take me high, high Let me make you rise, rise Make it last all night  Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world... Like I'm the only one that's in command ’Cause I'm the only one who understands How to make you feel like a man, yeah Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only one...",y
Pon De Replay,Rihanna," Come Mr. DJ song pon de replay Come Mr. DJ won't you turn the music up All the gyal pon the dancefloor wantin some more what Come Mr. DJ won't you turn the music up Come Mr. DJ song pon de replay Come Mr. DJ won't you turn the music up All the gyal pon the dancefloor wantin some more what Come Mr. DJ won't you turn the music up  It goes 1 by 1 even 2 by 2 Everybody on the floor let me show you how we do Lets go dip it low then you bring it up slow Wind it up 1 time wind it back once more  Run, run, run, run Everybody move run Lemme see you move and Rock it til the grooves done Shake it til the moon becomes the sun  Everybody in the club give me a run  If you ready to move say it  One time for your mind say it  Well I'm ready for ya Come let me show ya You want to groove I'mma show you how to move Come come  Come Mr. DJ song pon de replay Come Mr. DJ won't you turn the music up All the gyal pon the dancefloor wantin some more what Come Mr. DJ won't you turn the music up Come Mr. DJ song pon de replay Come Mr. DJ won't you turn the music up All the gyal pon the dancefloor wantin some more what Come Mr. DJ won't you turn the music up  Hey Mr Please Mr. DJ Tell me if you hear me Turn the music up Hey Mr Please Mr. DJ Tell me if you hear me Turn the music up  It goes 1 by 1 even 2 by 2 Everybody in the club gon be rockin when I'm through Let the bass from the speakers run through ya sneakers Move both ya feet and run to the beat  Run, run, run, run Everybody move run Lemme see you move and Rock it til the grooves done Shake it til the moon becomes the sun  Everybody in the club give me a run  If you ready to move say it  One time for your mind say it  Well I'm ready for ya Come let me show ya You want to groove I'mma show you how to move Come come  Come Mr. DJ song pon de replay Come Mr. DJ won't you turn the music up All the gyal pon the dancefloor wantin some more what Come Mr. DJ won't you turn the music up  Hey Mr Please Mr. DJ Tell me if you hear me Turn the music up  Okay everybody get down if you feel me Put your hands up to the ceiling Okay everybody get down if you feel me Put your hands up to the ceiling Okay everybody get down if you feel me Put your hands up to the ceiling Okay everybody get down if you feel me Put your hands up to the ceiling  Come Mr. DJ song pon de replay Come Mr. DJ won't you turn the music up All the gyal pon the dancefloor wantin some more what Come Mr. DJ won't you turn the music up",y
Pour It Up,Rihanna," Throw it up, throw it up Watch it all fall out Pour it up, pour it That's how we ball out Throw it up, throw it up Watch it all fall out Pour it up, pour it That's how we ball out  Strip clubs and dolla' bills, I still got mo' money Patron shots can I get a refill I still got mo' money Strippers going up and down that pole And I still got mo' money 4'o clock and we ain't going home, cause I still got mo' money Money make the world go round, I still got mo' money Bands make your girl go down, I still got mo' money Lot more where that came from, I still got mo' money The look in your eyes I know you want some And I still got mo' money...  Oh ohh ohhh, ohhh oh oh oh All I see is signs, all I see is dolla' signs Oh ohh ohhh, ohhh oh oh oh Money on my mind, money, money on my mind Throw it up, throw it up Watch it fall out from the sky  Throw it up, throw it up Watch it all fall out Pour it up, pour it That's how we ball out Throw it up, throw it up Watch it all fall out Pour it up, pour it That's how we ball out  That's how we ball out That's how we ball out That's how we ball out  Valet cost a hundred bill and I still got mo' money Gold all up in my grill, I still got mo' money Who cares how you haters feel and I still got mo' money Call Jay up and close a deal, I still got mo' money My fragrance on and they love my smell, I still got mo' money So who care about what I spend, I still got mo' money My pockets deep and they never end, I still got mo' money I'm going dumb with all my friends, I still got mo' money  Oh ohh ohhh, ohhh oh oh oh All I see is signs, all I see is dolla' signs Oh ohh ohhh, ohhh oh oh oh Money on my mind, money, money on my mind Throw it up, throw it up Watch it fall out from the sky  Throw it up, throw it up Watch it all fall out Pour it up, pour it That's how we ball out Throw it up, throw it up Watch it all fall out Pour it up, pour it That's how we ball out That's how we ball out That's how we ball out That's how we ball out",y
Rehab,Rihanna," Baby, baby, when we first met I never felt something so strong You were like my lover and my best friend All wrapped into one, with a ribbon on it And all of a sudden, when you left I didn't know how to follow, it's like a shot That spun me around and now my heart left I feel so empty and hollow  And I'll never give myself to another, the way I gave it to you Don't even recognize the ways you hit me, do you? It's gonna take a miracle to bring me back And you're the one to blame And now I feel like, oh, you're the reason why I'm thinking I don't wanna smoke all these cigarettes no more I guess this is what I get for wishful thinking I should've never let you into my door  Next time you wanna go on and leave I should just let you go on and do it Cause now I'm using like I bleed It's like I checked into rehab Baby, you're my disease It's like I checked into rehab Baby, you're my disease I gotta check into rehab Cause baby, you're my disease I gotta check into rehab Cause baby, you're my disease  Damn, ain't it crazy when you love swept? You'll do anything for the one you love Cause anytime that you needed me, I'd be there It's like you were my favorite drug The only problem is that you was using me In a different way that I was using you But now that I know, it's not meant to be You gotta go, I gotta wean myself off of you  And I'll never give myself to another, the way I gave it to you Don't even recognize the ways you hurt me, do you? It's gonna take a miracle to bring me back And you're the one to blame Cause now I feel like, oh, you're the reason why I'm thinking I don't wanna smoke all these cigarettes no more I guess this is what I get for wishful thinking I should've never let you into my door  Next time you wanna go on and leave I should just let you go on and do it Cause now I'm using like I bleed It's like I checked into rehab Baby, you're my disease It's like I checked into rehab Baby, you're my disease I gotta check into rehab Cause baby, you're my disease I gotta check into rehab Cause baby, you're my disease  Now ladies, gimme that Oh, oh, oh, oh, oh-oh, oh, oh, oh-oh Oh, now gimme that Oh, oh, oh, oh, oh-oh, oh, oh, oh-oh Now ladies, gimme that Oh, oh, oh, oh, oh-oh, oh, oh, oh-oh Oh, now gimme that Oh, oh, oh, oh, oh-oh, oh, oh, oh-oh  Oh, you're the reason why I'm thinking I don't wanna smoke all these cigarettes no more I guess this is what I get for wishful thinking I should've never let you into my door  Next time you wanna go on and leave I should just let you go on and do it Cause now I'm using like I bleed It's like I checked into rehab Baby, you're my disease It's like I checked into rehab Baby, you're my disease I gotta check into rehab Cause baby, you're my disease I gotta check into rehab Cause baby, you're my disease",y
Right Now,Rihanna, Tomorrow way to far away And we can't get back yesterday But we young right now We got right now So get up right now Cause all we got is right now Tomorrow way to far away And we can't get back yesterday But we young right now We got right now So get up right now Cause all we got is right now  Baby tonight I need you And I feel it when I see you Wherever you wanna go Whenever baby I'm yours  Tomorrow way to far away And we can't get back yesterday But we young right now We got right now So get up right now Cause all we got is right now Tomorrow way to far away And we can't get back yesterday But we young right now We got right now So get up right now Cause all we got is right now Cause all we got is right now  So close I can taste you Ain't scared I can take you Can't fight the feeling Got me fiendin' You got me fiendin' Something you wanted to do all your life There's no more waiting tonight is the night And it can't be wrong not if it feels this right Turn it up scream it loud yeah  Tomorrow way to far away And we can't get back yesterday But we young right now We got right now So get up right now Cause all we got is right now Tomorrow way to far away And we can't get back yesterday But we young right now We got right now So get up right now Cause all we got is right now Cause all we got is right now,y
Rockstar 101,Rihanna," I told ya I told ya I told ya baby Uh, uh, I told ya baby I told ya baby Uh, uh, I told ya baby I told ya baby Uh, uh, I told ya bay  Got up in the club Posted in the back Feeling so good Looking so bad Rocking this skirt Rocking this club Got my middle finger up I don't really give a fuck Rocking these diamonds I'm rocking this chain Make sure you get a picture I'm rocking my fame  To be what you is You gotta be what you are The only thing I'm missing Is a black guitar  I'm a rockstar Hey baby, I'm a rockstar Hey baby Big cities Bright lights Sleep all day Long nights Baby, I'm a rockstar Hey baby I'm a rockstar Hey baby its Big cities And bright lights Sleep all day Long nights Baby I'm a Oh, baby I'm a Oh, baby I'm a Oh, baby I'm a Oh, baby I'm a Oh, baby I'm a Oh, baby I'm a Oh, baby I'm a Hey, hey, hey  Six inch walker Big shit talker I never play the victim Id rather be a stalker So baby take me in Ill disobey the law Make sure you frisk me good Check my panties and my bra Wildn out A crazy house With my white jacket on Won't you come And sign me out  To be what you is You gotta be what you are The only thing I'm missing Is a black guitar  I’m a rockstar Hey baby, I’m a rockstar Hey baby Big cities Bright lights Sleep all day Long nights Baby, I’m a rockstar Hey baby I’m a rockstar Hey baby its Big cities And bright lights Sleep all day Long nights Baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Hey, hey, hey  Heyyyyyyyyyyyyyyyyy I'm rocking out tonight Cause I can't wait till tomorrow I'm a live my whole life In the night Cause I ain't got time to borrow I'm rocking out tonight Why wait till tomorrow I'm a live my whole life In the night  I’m a rockstar Hey baby, I’m a rockstar Hey baby Big cities Bright lights Sleep all day Long nights Baby, I’m a rockstar Hey baby I’m a rockstar Hey baby its Big cities And bright lights Sleep all day Long nights Baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Oh, baby I’m a Hey, hey, hey",y
Rude Boy,Rihanna," Come here, rude boy, boy; can you get it up? Come here rude boy, boy; is you big enough? Take it, take it baby, baby Take it, take it; love me, love me  Come here, rude boy, boy; can you get it up? Come here rude boy, boy; is you big enough? Take it, take it baby, baby Take it, take it; love me, love me Tonight I'mma let you be the captain Tonight I'mma let you do your thing, yeah Tonight I'mma let you be a rider Giddy-up, giddy-up, giddy-up babe Tonight I'mma let it be fire Tonight I'mma let you take me higher Tonight, baby, we could get it on, yeah, we could get it on, yeah Do you like it? Boy, I want, want, want whatchu want, want, want Give it to me, baby like boom, boom, boom What I want, want, want is what you want, want, want Nah nah-ah  Come here, rude boy, boy, can you get it up? Come here, rude boy, boy, is you big enough? Take it, take it, baby, baby, take it, take it, love me, love me  Come here, rude boy, boy, can you get it up? Come here, rude boy, boy, is you big enough? Take it, take it, baby, baby, take it, take it, love me, love me Tonight I'mma give it to ya harder Tonight I'mma turn ya body out Relax; let me do it how I wanna If you got it I need it and I'mma put it down Buckle up; I'mma give it to ya stronger Hands up; we could go a little longer Tonight I'mma get a little crazy, get a little crazy, baby Like it? Boy, I want, want, want whatchu want, want, want Give it to me, baby like boom, boom, boom What I want, want, want is what you want, want, want Nah nah-ah  Come here, rude boy, boy can you get it up? Come here rude boy, boy is your big enough? Take it, take it, baby, baby, take it, take it, love me, love me  Come here, rude boy, boy can you get it up? Come here rude boy, boy is your big enough? Take it, take it, baby, baby, take it, take it, love me, love me I like the way you touch me there I like the way you pull my hair Babe, if I don't feel it I ain't faking, no, no I like when you tell me 'kiss you there' I like when you tell me 'move it there' So giddy-up; time to get it up: you say you a rude boy: show me what you got now Come here right now Take it, take it, baby, baby, take it, take it, love me, love me  Come here, rude boy, boy, can you get it up? Come here, rude boy, boy, is you big enough? Take it, take it, baby, baby, take it, take it, love me, love me  Come here, rude boy, boy, can you get it up? Come here, rude boy, boy, is you big enough? Take it, take it, baby, baby, take it, take it, love me, love me",y
Russian Roulette,Rihanna," Take a breath, take it deep Calm yourself, he says to me If you play, you play for keeps Take the gun and count to three I’m sweating now, moving slow No time to think, my turn to go  And you can see my heart beating You can see it through my chest Said I’m terrified but I’m not leaving I know that I must pass this test So just pull the trigger   Say a prayer to yourself He says close your eyes Sometimes it helps And then I get a scary thought That he’s here, means he’s never lost   As my life flashes before my eyes I’m wondering will I, ever see another sunrise? So many won’t get the chance to say goodbye But it’s too late to think of the value of my life ",y
S.O.S. (Rescue Me),Rihanna,"Lala lala lala lala, oh You know, I never felt like this before Lala lala lala lala, oh Just feels like somethin' real I'm obsessive when just one thought of you comes up And I'm aggressive just one thought of closing up You got me stressing, incessantly pressing the issue 'Cause every moment gone you know I miss you I'm the question and you're, of course, the answer Just hold me close boy 'cause I'm your tiny dancer You make me shaken up, never mistaken But I can't control myself, got me calling out for help SOS please someone help me It's not healthy for me to feel this way Y-O-U are making this hard I can't take it, see it don't feel right SOS please someone help me It's not healthy for me to feel this way Y-O-U are making this hard You got me tossin' and turnin', can't sleep at night This time please someone come and rescue me 'Cause you on my mind, it's got me losing it I'm lost, you got me lookin' for the rest of me Love is testing me but still I'm losing it This time please someone come and rescue me 'Cause you on my mind, it's got me losing it I'm lost, you got me looking for the rest of me Got the best of me, so now I'm losing it Just your presence and I second guess my sanity Yes it's a lesson, it's unfair, you stole my vanity My tummy's up in knots so when I see you, I get so hot My common sense is out the door, can't seem to find the lock Take on me  you know inside you feel it right Take me on, I could just die up in your arms tonight I'm out with you, you got me head over heels Boy you keep me hanging on the way you make me feel SOS please someone help me It's not healthy for me to feel this way Y-O-U are making  this hard You got me tossin' and turnin', can't sleep at night This time please someone come and rescue me 'Cause you on my mind, it's got me losing it  I'm lost, you got me lookin' for the rest of me Love is testing me but still I'm losing it This time please someone come and rescue me  'Cause you on my mind, got me losing it I'm lost, you got me looking for the rest of me Got the best of me, so now I'm losing it Boy, you know you got me feeling open And boy, your love's enough with words unspoken I said boy, I'm telling you, you got me open I don't know what to do, it's true I'm going crazy over you, I'm begging SOS please somebody help me, yeah It's not healthy for me to feel this way Y-O-U are making this hard  You got me tossin' and turnin', can't sleep at night This time please someone come and rescue me  'Cause you on my mind, it's got me losing it I'm lost, you got me lookin' for the rest of me Love is testing me, but still I'm losing it This time please someone come and rescue me 'Cause you on my mind got me losing it  I'm lost, you got me looking for the rest of me Got the best of me , so now I'm losing it Lala lala lala lala, oh Ohh ohh lala lala lala lala Oh oh oh",y
Sex With Me,Rihanna," Sex with me, so amazing All this all hard work, no vacation Stay up off my Instagram, pure temptation Hit a switch on a fake nigga, like a station Sex with me, so amazing Sex with me, so amazing  Vodka and water, and a lemon And a few other things I can not mention Oh-na-na-na-na Five fingers on it  Hit it like you own it, I’mma hit it like I’m on it Straight shots of the blue dot  Baby, I’mma pick your poison Oh-we, ah-yeah, you gon’ need it I’m off that la-la I’mma get it wet like jacuzzi, ah-yea  And sex with me, so amazing All this all hard work, no vacation Stay up off my Instagram, pure temptation Sex with me, sex with me, sex with me So amazing, so amazing, mmmm  You know I got the sauce , you know I’m saucy And it’s always wet, a bitch never ever had to use lip gloss on it I’mma need you deeper than six, it's not a coffin We’re not making love, tryna get nasty Wrap up your drugs, come make me happy Sex with me is amazing, with her it’ll feel alright The sex doesn’t get any better, make it long, let it be all night I know, I know, I make it hard to let go Tonight, all night, I’m Monroe Even if I’m alone  Sex with me, so amazing All this all hard work, no vacation Stay up off my Instagram, pure temptation Hit a switch on a fake nigga, like stations Sex with me, sex with me, sex with me So amazing, so amazing, mmmm  Sex with me, so amazing Sex with me so amazing ",y
Shut Up And Drive,Rihanna," I've been lookin' for a driver who is qualified So if you think that you're the one, step into my ride I'm a fine-tuned supersonic speed machine With a sunroof top and a gangsta lean  So if you feel me, let me know, know, know Come on now, what you waitin' for, for, for My engine's ready to explode, explode, explode So start me up and watch me go, go, go, go  Get you where you wanna go, if you know what I mean Got a ride that's smoother than a limousine Can you handle the curves? Can you run all the lights? If you can, baby boy, then we can go all night ‘Cause I'm 0 to 60 in three point five Baby, you got the keys Now shut up and drive  Shut up and drive   I've got class like a '57 Cadillac Got overdrive with a whole lot of boom in the back You look like you can handle what's under my hood You keep saying that you will, boy, I wish you would  So if you feel me let me know, know, know Come on now what you waiting for, for, for My engine's ready to explode, explode, explode So start me up and watch me go, go, go, go  Got you where you wanna go if you know what I mean Got a ride that smoother than a limosine Can you handle the curves? Can you run all the lights? If you can baby boy then we can go all night Cos I'm 0 to 60 in three point five Baby you got the keys- Now shut up and drive  Shut up and drive  ‘Cause your Maybach Ain't got what I got  Don't stop It's a sure shot And your Ferrari Huh boy, I'm sorry I ain't even worried So step inside and ride   So if you feel me let me know, know, know Come on now what you waiting for, for, for My engine's ready to explode, explode, explode So start me up and watch me go, go, go, go  Got you where you wanna go if you know what I mean Got a ride that smoother than a limosine Can you handle the curves? Can you run all the lights? If you can baby boy then we can go all night Cos I'm 0 to 60 in three point five Baby you got the keys- Now shut up and drive  Shut up and drive  Now shut up and drive  Shut up and drive ",y
Stay,Rihanna," All along it was a fever A cold sweat, hot-headed believer I threw my hands in the air, said show me something He said, ""If you dare come a little closer Round and around and around and around we go Oh now tell me now tell me now tell me now you know""  Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you And it takes me all the way I want you to stay  It's not much of a life you're living It's not just something you take, it's given Round and around and around and around we go Oh now tell me now tell me now tell me now you know  Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you And it takes me all the way I want you to stay  The reason I hold on Cause I need this hole gone Funny you're the broken one But I'm the only one who needed saving Cause when you never see the light It's hard to know which one of us is caving  Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you And it takes me all the way I want you to stay Stay I want you to stay Ooh",y
Take A Bow,Rihanna," Oh, How about a round of applause A standing ovation Oh, yeah, yeah, yeah, yeah, yeah  You look so dumb right now Standing outside my house Trying to apologize You're so ugly when you cry Please, just cut it out  Don't tell me you're sorry cause you're not Baby when I know you're only sorry you got caught But you put on quite a show Really had me going But now it's time to go Curtain's finally closing That was quite a show Very entertaining But it's over now  Go on and take a bow  Grab your clothes and get gone  You better hurry up Before the sprinklers come on  Talking' bout' Girl, I love you, you're the one This just looks like a re-run Please, what else is on   Don't tell me you're sorry cause you're not Baby when I know you're only sorry you got caught But you put on quite a show Really had me going But now it's time to go Curtain's finally closing That was quite a show Very entertaining But it's over now  Go on and take a bow  Oh, And the award for The best liar goes to you  For making me believe  That you could be faithful to me Let's hear your speech, Oh How about a round of applause A standing ovation But you put on quite a show Really had me going Now it's time to go Curtain's finally closing That was quite a show Very entertaining But it's over now  Go on and take a bow But it's over now",y
Talk That Talk,Rihanna," Talk that talk to me, yeah Talk that talk to me, yeah  I be trying to chill, bitches wanna fuck me Every little city I go - fuck me! Shawty must’ve heard, got the word, I move that D Had it by a bladder, she like “oh I gotta pee” Ran into a Rothko in my restroom Singer slash actress in my bedroom Gotta have a ticket for a walk through Everything that do is big I talk big money, I talk big homes I sell out arenas, I call that getting dome Million dollar voice, came through phone We heading to the top, if you coming, come on I’m Flying out to Pisa, just to get some pizza Fly down to Jamaica, just to roll some reefa Sex on the beach, left love speechless They say that money talk, tell these other niggas speak up What’s up  1 and 2 and a 3 and 4 Come on let me know if you want some more You know what I like, now get it right Boy talk that talk to me all night Yeah boy I like it yeah boy I like it Love it when you talk that talk to me yeah Yeah that talk to me yeah Love it when you talk that talk to me, yeah  Say what you want, say what you like Say you want me to do and I got you Tell me how to love you, tell me how to hold you I’m-a get it right on the first try for you Cause you ain’t never had a woman like me And you will never have another like me No, so I’mma give it to you baby  1 and 2 and a 3 and 4 Come on let me know if you want some more You know what I like, now get it right Boy talk that talk to me all night Yeah boy I like it yeah boy I like it Love it when you talk that talk to me yeah Yeah that talk to me yeah Love it when you talk that talk to me, yeah  What you saying now, give it to me baby I want it all night, give it to me baby What you saying now, give it to me baby Give it to me baby, give it to me baby What you saying now, give it to me baby I want it all night, give it to me baby What you saying now, give it to me baby Give it to me baby, give it to me baby  1 and 2 and a 3 and 4 Come on let me know if you want some more You know what I like, now get it right Boy talk that talk to me all night Yeah boy I like it yeah boy I like it Love it when you talk that talk to me yeah Yeah that talk to me yeah Love it when you talk that talk to me, yeah Talk that talk to me, yeah Talk talk that talk to me, yeah Talk that talk to me, yeah Talk talk that talk to me, yeah",y
